363,tm59,招式学习器５９,快速投掷携带的道具进行攻击。根据道具不同，威力和效果会改变。,https://play.pokemonshowdown.com/sprites/itemicons/tm59.png,
364,tm60,招式学习器６０,利用超能力互换自己和对手的攻击以及特攻的能力变化。,https://play.pokemonshowdown.com/sprites/itemicons/tm60.png,
365,tm61,招式学习器６１,利用超能力互换自己和对手的防御以及特防的能力变化。,https://play.pokemonshowdown.com/sprites/itemicons/tm61.png,
366,tm62,招式学习器６２,将对手和自己的速度进行互换。,https://play.pokemonshowdown.com/sprites/itemicons/tm62.png,
367,tm63,招式学习器６３,用拳头吸取对手的力量。可以回复给予对手伤害的一半ＨＰ。,https://play.pokemonshowdown.com/sprites/itemicons/tm63.png,
368,tm64,招式学习器６４,如果受到对手的招式攻击，就能给予该对手２倍威力的攻击。,https://play.pokemonshowdown.com/sprites/itemicons/tm64.png,
369,tm65,招式学习器６５,以影子做成的锐爪，劈开对手。容易击中要害。,https://play.pokemonshowdown.com/sprites/itemicons/tm65.png,
370,tm66,招式学习器６６,用蓄满电流的牙齿咬住对手。有时会使对手畏缩或陷入麻痹状态。,https://play.pokemonshowdown.com/sprites/itemicons/tm66.png,
371,tm67,招式学习器６７,用藏有冷气的牙齿咬住对手。有时会使对手畏缩或陷入冰冻状态。,https://play.pokemonshowdown.com/sprites/itemicons/tm67.png,
372,tm68,招式学习器６８,用覆盖着火焰的牙齿咬住对手。有时会使对手畏缩或陷入灼伤状态。,https://play.pokemonshowdown.com/sprites/itemicons/tm68.png,
373,tm69,招式学习器６９,用实体化的心之利刃劈开对手。容易击中要害。,https://play.pokemonshowdown.com/sprites/itemicons/tm69.png,
374,tm70,招式学习器７０,制造出离奇的空间。在５回合内速度慢的宝可梦可以先行动。,https://play.pokemonshowdown.com/sprites/itemicons/tm70.png,
375,tm71,招式学习器７１,制造出离奇的空间。在５回合内互换所有宝可梦的防御和特防。,https://play.pokemonshowdown.com/sprites/itemicons/tm71.png,
376,tm72,招式学习器７２,制造出离奇的空间。在５回合内所有宝可梦携带道具的效果都会消失。,https://play.pokemonshowdown.com/sprites/itemicons/tm72.png,
377,tm73,招式学习器７３,用毒刃劈开对手。有时会让对手陷入中毒状态，也容易击中要害。,https://play.pokemonshowdown.com/sprites/itemicons/tm73.png,
378,tm74,招式学习器７４,将特殊的毒液泼向对手。对处于中毒状态的对手，威力会变成２倍。,https://play.pokemonshowdown.com/sprites/itemicons/tm74.png,
379,tm75,招式学习器７５,以敏捷的动作瞄准对手的脚进行攻击。降低对手的速度。,https://play.pokemonshowdown.com/sprites/itemicons/tm75.png,
380,tm76,招式学习器７６,用歌声攻击对手。同伴还可以接着使出轮唱招式，威力也会提高。,https://play.pokemonshowdown.com/sprites/itemicons/tm76.png,
381,tm77,招式学习器７７,接二连三地进行攻击。对处于异常状态的对手给予较大的伤害。,https://play.pokemonshowdown.com/sprites/itemicons/tm77.png,
382,tm78,招式学习器７８,轻巧地攻击对手。自己没有携带道具时，会给予较大的伤害。,https://play.pokemonshowdown.com/sprites/itemicons/tm78.png,
383,tm79,招式学习器７９,为倒下的同伴报仇。如果上一回合有同伴倒下，威力就会提高。,https://play.pokemonshowdown.com/sprites/itemicons/tm79.png,
384,tm80,招式学习器８０,在攻击之后急速返回，和后备宝可梦进行替换。,https://play.pokemonshowdown.com/sprites/itemicons/tm80.png,
385,tm81,招式学习器８１,用力踩踏地面并攻击自己周围所有的宝可梦。降低对方的速度。,https://play.pokemonshowdown.com/sprites/itemicons/tm81.png,
386,tm82,招式学习器８２,用电网捉住对手进行攻击。降低对手的速度。,https://play.pokemonshowdown.com/sprites/itemicons/tm82.png,
387,tm83,招式学习器８３,用锋利的贝壳切斩对手进行攻击。有时会降低对手的防御。,https://play.pokemonshowdown.com/sprites/itemicons/tm83.png,
388,tm84,招式学习器８４,用坚硬的尾巴拍打对手进行攻击。连续攻击２～５次。,https://play.pokemonshowdown.com/sprites/itemicons/tm84.png,
389,tm85,招式学习器８５,没完没了地大声斥责，从而降低对手的特攻。,https://play.pokemonshowdown.com/sprites/itemicons/tm85.png,
390,tm86,招式学习器８６,第１回合消失在某处，第２回合攻击对手。可以无视守护进行攻击。,https://play.pokemonshowdown.com/sprites/itemicons/tm86.png,
391,tm87,招式学习器８７,用一个吻吸取对手的ＨＰ。回复给予对手伤害的一半以上的ＨＰ。,https://play.pokemonshowdown.com/sprites/itemicons/tm87.png,
392,tm88,招式学习器８８,在５回合内变成青草场地。地面上的宝可梦每回合都能回复。草属性的招式威力还会提高。,https://play.pokemonshowdown.com/sprites/itemicons/tm88.png,
393,tm89,招式学习器８９,在５回合内，地面上的宝可梦不会陷入异常状态。龙属性招式的伤害也会减半。,https://play.pokemonshowdown.com/sprites/itemicons/tm89.png,
394,tm90,招式学习器９０,在５回合内变成电气场地。地面上的宝可梦将无法入眠。电属性的招式威力还会提高。,https://play.pokemonshowdown.com/sprites/itemicons/tm90.png,
395,tm91,招式学习器９１,在５回合内，地面上的宝可梦不会受到先制招式的攻击。超能力属性的招式威力会提高。,https://play.pokemonshowdown.com/sprites/itemicons/tm91.png,
396,tm92,招式学习器９２,从口中喷出特别灼热的火焰进行攻击。降低对手的特攻。,https://play.pokemonshowdown.com/sprites/itemicons/tm92.png,
397,hm01,秘传学习器０１,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/hm01.png,
398,hm02,秘传学习器０２,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/hm02.png,
399,hm03,秘传学习器０３,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/hm03.png,
400,hm04,秘传学习器０４,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/hm04.png,
401,hm05,秘传学习器０５,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/hm05.png,
402,hm06,秘传学习器０６,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/hm06.png,
403,hm07,秘传学习器０７,第１回合潜入，第２回合浮上来进行攻击。,https://play.pokemonshowdown.com/sprites/itemicons/hm07.png,
404,hm08,,,https://play.pokemonshowdown.com/sprites/itemicons/hm08.png,
405,explorer-kit,探险套装,装着有助于探险且方便使用的道具的袋子。有了它就可以进入地下通道。,https://play.pokemonshowdown.com/sprites/itemicons/explorer-kit.png,
406,loot-sack,宝物袋,结实的大袋子。可以将在煤矿里获得的宝物放进去。,https://play.pokemonshowdown.com/sprites/itemicons/loot-sack.png,
407,rule-book,规则书,写着对战规则。在进行连接对战时，可以选择规则。,https://play.pokemonshowdown.com/sprites/itemicons/rule-book.png,
408,poke-radar,宝可追踪,能够将藏在草丛里的宝可梦找出来的道具。走路就能给电池充电。,https://play.pokemonshowdown.com/sprites/itemicons/poke-radar.png,
409,point-card,点数卡,可以查看赢得的对战点数的卡片。,https://play.pokemonshowdown.com/sprites/itemicons/point-card.png,
410,journal,冒险笔记,记录着到现在为止的冒险经历的笔记。,https://play.pokemonshowdown.com/sprites/itemicons/journal.png,
411,seal-case,贴纸盒,放有贴在球壳上的贴纸的容器。,https://play.pokemonshowdown.com/sprites/itemicons/seal-case.png,
412,fashion-case,饰品盒,漂亮精美的盒子。可以存放宝可梦出演音乐剧时用来装扮自己的多种小物件。,https://play.pokemonshowdown.com/sprites/itemicons/fashion-case.png,
413,seal-bag,贴纸袋,可以放入１０张贴纸的小袋子。,https://play.pokemonshowdown.com/sprites/itemicons/seal-bag.png,
414,pal-pad,朋友手册,使用方便的手册。可以添加朋友或记录游戏的内容。,https://play.pokemonshowdown.com/sprites/itemicons/pal-pad.png,
415,works-key,发电厂钥匙,用来打开或关闭山谷发电厂大门的大钥匙。不知为何，它落入了银河队的手中。,https://play.pokemonshowdown.com/sprites/itemicons/works-key.png,
416,old-charm,古代护符,要交给神和镇上长老的远古护符。由宝可梦的骨头制成。,https://play.pokemonshowdown.com/sprites/itemicons/old-charm.png,
417,galactic-key,银河队钥匙,用于解除银河队基地安全防范系统的钥匙卡。弄丢了的话，好像会受到惩罚。,https://play.pokemonshowdown.com/sprites/itemicons/galactic-key.png,
418,red-chain,红色锁链,神话道具。据说连接着孕育出神奥地区的传说的宝可梦。,https://play.pokemonshowdown.com/sprites/itemicons/red-chain.png,
419,town-map,城镇地图,可以随时轻松查看的便利地图。也能清楚自己的位置。,https://play.pokemonshowdown.com/sprites/itemicons/town-map.png,
420,vs-seeker,对战搜寻器,会告诉你想对战的训练家在哪里的机器。走路就能给电池充电。,https://play.pokemonshowdown.com/sprites/itemicons/vs-seeker.png,
421,coin-case,代币盒,可以存放代币的盒子。最多能放入５００００枚在游戏城获得的代币。,https://play.pokemonshowdown.com/sprites/itemicons/coin-case.png,
422,old-rod,破旧钓竿,又破又旧的钓竿。在有水的地方使用的话，可以钓到宝可梦。,https://play.pokemonshowdown.com/sprites/itemicons/old-rod.png,
423,good-rod,好钓竿,不错的新钓竿。在有水的地方使用的话，可以钓到宝可梦。,https://play.pokemonshowdown.com/sprites/itemicons/good-rod.png,
424,super-rod,厉害钓竿,最新的厉害钓竿。在有水的地方使用的话，可以钓到宝可梦。,https://play.pokemonshowdown.com/sprites/itemicons/super-rod.png,
425,sprayduck,可达鸭喷壶,浇水的道具。能让埋在松软土壤里的树果快快长大。,https://play.pokemonshowdown.com/sprites/itemicons/sprayduck.png,
426,poffin-case,宝芬盒,用来保存烹饪好的宝芬的容器。,https://play.pokemonshowdown.com/sprites/itemicons/poffin-case.png,
427,bicycle,,,https://play.pokemonshowdown.com/sprites/itemicons/bicycle.png,
428,suite-key,房间钥匙,湖畔高级宾馆的房间钥匙。不知为何，它经常会丢失。,https://play.pokemonshowdown.com/sprites/itemicons/suite-key.png,
429,oaks-letter,大木的信,大木博士的来信。上面写着请来２２４号道路。,https://play.pokemonshowdown.com/sprites/itemicons/oaks-letter.png,
430,lunar-wing,新月之羽,散发着月辉般光芒的羽毛。据说隐藏着可以驱散恶梦的力量。,https://play.pokemonshowdown.com/sprites/itemicons/lunar-wing.png,
431,member-card,会员卡,可以进入水脉市旅馆的卡片。不知为何，上面刻有５０年前左右的日期。,https://play.pokemonshowdown.com/sprites/itemicons/member-card.png,
432,azure-flute,天界之笛,能发出响彻云霄的天籁之音的笛子。不知道是谁在什么时候制造的它。,https://play.pokemonshowdown.com/sprites/itemicons/azure-flute.png,
433,ss-ticket,船票,乘坐高速船水流号时所需的船票。上面绘有船的图案。,https://play.pokemonshowdown.com/sprites/itemicons/ss-ticket.png,
434,contest-pass,华丽大赛参加证,拿着它就可以参加宝可梦华丽大赛。上面印有纪念奖章。,https://play.pokemonshowdown.com/sprites/itemicons/contest-pass.png,
435,magma-stone,火山镇石,被灼热熔岩熔化的岩石凝固后形成的产物。里面还留有熔岩。,https://play.pokemonshowdown.com/sprites/itemicons/magma-stone.png,
436,parcel,包裹,这是别人托付给你的包裹。需要将它交给从双叶镇启程踏上旅途的青梅竹马。,https://play.pokemonshowdown.com/sprites/itemicons/parcel.png,
437,coupon-1,兑换券１,获取宝可梦手表，简称宝可表时所需的兑换券。需要３张。,https://play.pokemonshowdown.com/sprites/itemicons/coupon-1.png,
438,coupon-2,兑换券２,获取宝可梦手表，简称宝可表时所需的兑换券。需要３张。,https://play.pokemonshowdown.com/sprites/itemicons/coupon-2.png,
439,coupon-3,兑换券３,获取宝可梦手表，简称宝可表时所需的兑换券。需要３张。,https://play.pokemonshowdown.com/sprites/itemicons/coupon-3.png,
440,storage-key,仓库钥匙,用于进入银河队在帷幕市市郊的可疑仓库的钥匙。,https://play.pokemonshowdown.com/sprites/itemicons/storage-key.png,
441,secret-potion,秘传之药,在湛蓝市的药店里得到的，能让任何宝可梦立刻变得精力充沛的高效药。,https://play.pokemonshowdown.com/sprites/itemicons/secret-potion.png,
442,griseous-orb,白金宝珠,让骑拉帝纳携带的话，龙和幽灵属性的招式威力就会提高。散发着光辉的宝珠。,https://play.pokemonshowdown.com/sprites/itemicons/griseous-orb.png,
443,vs-recorder,对战记录器,很酷的机器。可以记录和朋友或在特殊设施里的对战过程。,https://play.pokemonshowdown.com/sprites/itemicons/vs-recorder.png,
444,gracidea,葛拉西蒂亚花,在生日或纪念日等日子里，为了表达感激之情，有时会将其扎成花束送出。,https://play.pokemonshowdown.com/sprites/itemicons/gracidea.png,
445,secret-key,秘密钥匙,在特定的地方使用，就会发出特殊电信号来开门的高科技钥匙。,https://play.pokemonshowdown.com/sprites/itemicons/secret-key.png,
446,apricorn-box,球果盒,使用方便，可以保存９９个球果的容器。,https://play.pokemonshowdown.com/sprites/itemicons/apricorn-box.png,
447,berry-pots,树果种植盆,可以随时轻松培育树果的便携式栽培容器。,https://play.pokemonshowdown.com/sprites/itemicons/berry-pots.png,
448,squirt-bottle,杰尼龟喷壶,浇水的道具。能让树果种植盆里的树果快快长大。,https://play.pokemonshowdown.com/sprites/itemicons/squirt-bottle.png,
449,lure-ball,诱饵球,有点与众不同的球。能很容易地捕捉用钓竿钓上来的宝可梦。,https://play.pokemonshowdown.com/sprites/itemicons/lure-ball.png,
450,level-ball,等级球,有点与众不同的球。要捕捉的宝可梦比自己宝可梦的等级越低，就会越容易捕捉。,https://play.pokemonshowdown.com/sprites/itemicons/level-ball.png,
451,moon-ball,月亮球,有点与众不同的球。能很容易地捕捉使用月之石进化的宝可梦。,https://play.pokemonshowdown.com/sprites/itemicons/moon-ball.png,
452,heavy-ball,沉重球,有点与众不同的球。能很容易地捕捉身体沉重的宝可梦。,https://play.pokemonshowdown.com/sprites/itemicons/heavy-ball.png,
453,fast-ball,速度球,有点与众不同的球。能很容易地捕捉逃跑速度很快的宝可梦。,https://play.pokemonshowdown.com/sprites/itemicons/fast-ball.png,
454,friend-ball,友友球,有点与众不同的球。捉到的野生宝可梦会立刻变得和训练家亲密起来。,https://play.pokemonshowdown.com/sprites/itemicons/friend-ball.png,
455,love-ball,甜蜜球,有点与众不同的球。能很容易地捕捉和自己宝可梦性别不同的宝可梦。,https://play.pokemonshowdown.com/sprites/itemicons/love-ball.png,
456,park-ball,公园球,在伙伴公园里使用的特殊的球。,https://play.pokemonshowdown.com/sprites/itemicons/park-ball.png,
457,sport-ball,竞赛球,曽在城都地区的捕虫大赛上使用的特殊的球。,https://play.pokemonshowdown.com/sprites/itemicons/sport-ball.png,
458,red-apricorn,红球果,红色的球果。有种刺鼻的气味。,https://play.pokemonshowdown.com/sprites/itemicons/red-apricorn.png,
459,blue-apricorn,蓝球果,蓝色的球果。略有一股青草的香味。,https://play.pokemonshowdown.com/sprites/itemicons/blue-apricorn.png,
460,yellow-apricorn,黄球果,黄色的球果。有种清爽的香味。,https://play.pokemonshowdown.com/sprites/itemicons/yellow-apricorn.png,
461,green-apricorn,绿球果,绿色的球果。有种焦香的香味，非常神奇。,https://play.pokemonshowdown.com/sprites/itemicons/green-apricorn.png,
462,pink-apricorn,粉球果,粉红色的球果。有种甜甜的，好闻的香味。,https://play.pokemonshowdown.com/sprites/itemicons/pink-apricorn.png,
463,white-apricorn,白球果,白色的球果。没有任何气味。,https://play.pokemonshowdown.com/sprites/itemicons/white-apricorn.png,
464,black-apricorn,黑球果,黑色的球果。有种无法形容的气味。,https://play.pokemonshowdown.com/sprites/itemicons/black-apricorn.png,
465,dowsing-machine,探宝器,会对看不见的道具起反应，并将它的位置告诉你的最尖端机器。戴在头上使用。,https://play.pokemonshowdown.com/sprites/itemicons/dowsing-machine.png,
466,rage-candy-bar,愤怒馒头,卡吉镇特产的馒头。能治愈１只宝可梦的所有异常状态。,https://play.pokemonshowdown.com/sprites/itemicons/rage-candy-bar.png,
467,red-orb,朱红色宝珠,散发着红色光辉的宝珠。据说和丰缘地区的传说渊源颇深。,https://play.pokemonshowdown.com/sprites/itemicons/red-orb.png,
468,blue-orb,靛蓝色宝珠,散发着蓝色光辉的宝珠。据说和丰缘地区的传说渊源颇深。,https://play.pokemonshowdown.com/sprites/itemicons/blue-orb.png,
469,jade-orb,草绿色宝珠,散发着绿色光辉的宝珠。据说和丰缘地区的传说渊源颇深。,https://play.pokemonshowdown.com/sprites/itemicons/jade-orb.png,
470,enigma-stone,谜之水晶,从地下挖出的水晶球。虽然表面覆盖着岩石和尘土，但非常漂亮。,https://play.pokemonshowdown.com/sprites/itemicons/enigma-stone.png,
471,unown-report,未知图腾笔记,记录着已找到的未知图腾样子的笔记本。,https://play.pokemonshowdown.com/sprites/itemicons/unown-report.png,
472,blue-card,蓝卡,可以将《葵妍的密语》这节目的点数积攒起来的卡片。,https://play.pokemonshowdown.com/sprites/itemicons/blue-card.png,
473,slowpoke-tail,美味尾巴,非常美味的某种尾巴。可以在商店高价出售。,https://play.pokemonshowdown.com/sprites/itemicons/slowpoke-tail.png,
474,clear-bell,透明铃铛,能发出静心宁神音色的，非常古旧的铃铛。,https://play.pokemonshowdown.com/sprites/itemicons/clear-bell.png,
475,card-key,钥匙卡,用来打开电台卷帘门的卡片式钥匙。,https://play.pokemonshowdown.com/sprites/itemicons/card-key.png,
476,basement-key,地下钥匙,用来打开满金地道大门的钥匙。,https://play.pokemonshowdown.com/sprites/itemicons/basement-key.png,
477,red-scale,红色鳞片,在愤怒之湖里出现的红色暴鲤龙的鳞片。散发着像火一样的红色光芒。,https://play.pokemonshowdown.com/sprites/itemicons/red-scale.png,
478,lost-item,遗失物,模仿少女丢失的魔尼尼人偶。,https://play.pokemonshowdown.com/sprites/itemicons/lost-item.png,
479,pass,磁浮列车自由票,乘坐磁浮列车时所需的车票。可以随时自由乘坐。,https://play.pokemonshowdown.com/sprites/itemicons/pass.png,
480,machine-part,机械零件,发电厂里被盗的，用于发电机的重要零件。,https://play.pokemonshowdown.com/sprites/itemicons/machine-part.png,
481,silver-wing,银色之羽,散发着银色光辉的神奇羽毛。,https://play.pokemonshowdown.com/sprites/itemicons/silver-wing.png,
482,rainbow-wing,虹色之羽,散发着虹色光辉的神奇羽毛。,https://play.pokemonshowdown.com/sprites/itemicons/rainbow-wing.png,
483,mystery-egg,神奇蛋,从宝可梦爷爷那里得到的有着神奇花纹的蛋。不知道是什么的蛋。,https://play.pokemonshowdown.com/sprites/itemicons/mystery-egg.png,
484,gb-sounds,ＧＢ播放器,可以听到怀旧歌曲的音乐播放器。可用一个开关切换歌曲。,https://play.pokemonshowdown.com/sprites/itemicons/gb-sounds.png,
485,tidal-bell,海声铃铛,能发出静心宁神音色的，非常古旧的铃铛。,https://play.pokemonshowdown.com/sprites/itemicons/tidal-bell.png,
486,data-card-01,数据卡０１,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-01.png,
487,data-card-02,数据卡０２,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-02.png,
488,data-card-03,数据卡０３,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-03.png,
489,data-card-04,数据卡０４,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-04.png,
490,data-card-05,数据卡０５,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-05.png,
491,data-card-06,数据卡０６,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-06.png,
492,data-card-07,数据卡０７,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-07.png,
493,data-card-08,数据卡０８,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-08.png,
494,data-card-09,数据卡０９,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-09.png,
495,data-card-10,数据卡１０,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-10.png,
496,data-card-11,数据卡１１,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-11.png,
497,data-card-12,数据卡１２,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-12.png,
498,data-card-13,数据卡１３,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-13.png,
499,data-card-14,数据卡１４,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-14.png,
500,data-card-15,数据卡１５,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-15.png,
501,data-card-16,数据卡１６,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-16.png,
502,data-card-17,数据卡１７,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-17.png,
503,data-card-18,数据卡１８,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-18.png,
504,data-card-19,数据卡１９,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-19.png,
505,data-card-20,数据卡２０,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-20.png,
506,data-card-21,数据卡２１,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-21.png,
507,data-card-22,数据卡２２,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-22.png,
508,data-card-23,数据卡２３,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-23.png,
509,data-card-24,数据卡２４,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-24.png,
510,data-card-25,数据卡２５,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-25.png,
511,data-card-26,数据卡２６,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-26.png,
512,data-card-27,数据卡２７,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/data-card-27.png,
513,lock-capsule,上锁的容器,需用特殊钥匙打开的坚固的容器。,https://play.pokemonshowdown.com/sprites/itemicons/lock-capsule.png,
514,photo-album,相册,用来摆放在冒险中拍摄的纪念相片的相册。,https://play.pokemonshowdown.com/sprites/itemicons/photo-album.png,
515,orange-mail,,,https://play.pokemonshowdown.com/sprites/itemicons/orange-mail.png,
516,harbor-mail,,,https://play.pokemonshowdown.com/sprites/itemicons/harbor-mail.png,
517,glitter-mail,,,https://play.pokemonshowdown.com/sprites/itemicons/glitter-mail.png,
518,mech-mail,,,https://play.pokemonshowdown.com/sprites/itemicons/mech-mail.png,
519,wood-mail,,,https://play.pokemonshowdown.com/sprites/itemicons/wood-mail.png,
520,wave-mail,,,https://play.pokemonshowdown.com/sprites/itemicons/wave-mail.png,
521,bead-mail,,,https://play.pokemonshowdown.com/sprites/itemicons/bead-mail.png,
522,shadow-mail,,,https://play.pokemonshowdown.com/sprites/itemicons/shadow-mail.png,
523,tropic-mail,,,https://play.pokemonshowdown.com/sprites/itemicons/tropic-mail.png,
524,dream-mail,,,https://play.pokemonshowdown.com/sprites/itemicons/dream-mail.png,
525,fab-mail,,,https://play.pokemonshowdown.com/sprites/itemicons/fab-mail.png,
526,retro-mail,,,https://play.pokemonshowdown.com/sprites/itemicons/retro-mail.png,
527,mach-bike,音速自行车,能以２倍以上的速度移动的折叠式自行车。,https://play.pokemonshowdown.com/sprites/itemicons/mach-bike.png,
528,acro-bike,越野自行车,能做出跳跃或抬前轮动作的折叠式自行车。,https://play.pokemonshowdown.com/sprites/itemicons/acro-bike.png,
529,wailmer-pail,吼吼鲸喷壶,浇水的道具。能让埋在土壤里的树果快快长大。,https://play.pokemonshowdown.com/sprites/itemicons/wailmer-pail.png,
530,devon-goods,,,https://play.pokemonshowdown.com/sprites/itemicons/devon-goods.png,
531,soot-sack,集灰袋,将堆积起来的火山灰收集起来的袋子。,https://play.pokemonshowdown.com/sprites/itemicons/soot-sack.png,
532,pokeblock-case,,,https://play.pokemonshowdown.com/sprites/itemicons/pokeblock-case.png,
533,letter,给大吾的信,从得文社长那里得到的信。,https://play.pokemonshowdown.com/sprites/itemicons/letter.png,
534,eon-ticket,无限船票,前往南方孤岛的船票。橙华道馆的馆主千里知道其中的秘密！？,https://play.pokemonshowdown.com/sprites/itemicons/eon-ticket.png,
535,scanner,探测器,在海紫堇中找到的道具。,https://play.pokemonshowdown.com/sprites/itemicons/scanner.png,
536,go-goggles,ＧＯＧＯ护目镜,能在沙漠的沙暴中保护眼睛的出色护目镜。,https://play.pokemonshowdown.com/sprites/itemicons/go-goggles.png,
537,meteorite,陨石,原本是落入流星瀑布里的陨石。是在烟囱山获得的。,https://play.pokemonshowdown.com/sprites/itemicons/meteorite.png,
538,rm-1-key,,,https://play.pokemonshowdown.com/sprites/itemicons/rm-1-key.png,
539,rm-2-key,,,https://play.pokemonshowdown.com/sprites/itemicons/rm-2-key.png,
540,rm-4-key,,,https://play.pokemonshowdown.com/sprites/itemicons/rm-4-key.png,
541,rm-6-key,,,https://play.pokemonshowdown.com/sprites/itemicons/rm-6-key.png,
542,devon-scope,得文侦测镜,会对看不见的宝可梦起反应，并发出声音的得文特制产品。,https://play.pokemonshowdown.com/sprites/itemicons/devon-scope.png,
543,oaks-parcel,,,https://play.pokemonshowdown.com/sprites/itemicons/oaks-parcel.png,
544,poke-flute,宝可梦之笛,能吹出让睡着的宝可梦都会情不自禁醒来的美妙音色的笛子。,https://play.pokemonshowdown.com/sprites/itemicons/poke-flute.png,
545,bike-voucher,,,https://play.pokemonshowdown.com/sprites/itemicons/bike-voucher.png,
546,gold-teeth,金假牙,狩猎地带的园长遗失的金假牙。装上它后，笑起来十分耀眼。,https://play.pokemonshowdown.com/sprites/itemicons/gold-teeth.png,
547,lift-key,电梯钥匙,带有火箭队标志的钥匙。能启动位于火箭队基地的电梯。,https://play.pokemonshowdown.com/sprites/itemicons/lift-key.png,
548,silph-scope,西尔佛检视镜,西尔佛公司制造的透视镜。可以看见人眼无法看见的东西。,https://play.pokemonshowdown.com/sprites/itemicons/silph-scope.png,
549,fame-checker,,,https://play.pokemonshowdown.com/sprites/itemicons/fame-checker.png,
550,tm-case,招式学习器盒,ーーー,https://play.pokemonshowdown.com/sprites/itemicons/tm-case.png,
551,berry-pouch,,,https://play.pokemonshowdown.com/sprites/itemicons/berry-pouch.png,
552,teachy-tv,,,https://play.pokemonshowdown.com/sprites/itemicons/teachy-tv.png,
553,tri-pass,,,https://play.pokemonshowdown.com/sprites/itemicons/tri-pass.png,
554,rainbow-pass,,,https://play.pokemonshowdown.com/sprites/itemicons/rainbow-pass.png,
555,tea,茶,有一点点苦，却又芬芳宜人的香茶。抿一口，清咽润喉。,https://play.pokemonshowdown.com/sprites/itemicons/tea.png,
556,mysticticket,,,https://play.pokemonshowdown.com/sprites/itemicons/mysticticket.png,
557,auroraticket,,,https://play.pokemonshowdown.com/sprites/itemicons/auroraticket.png,
558,powder-jar,,,https://play.pokemonshowdown.com/sprites/itemicons/powder-jar.png,
559,ruby,,,https://play.pokemonshowdown.com/sprites/itemicons/ruby.png,
560,sapphire,,,https://play.pokemonshowdown.com/sprites/itemicons/sapphire.png,
561,magma-emblem,,,https://play.pokemonshowdown.com/sprites/itemicons/magma-emblem.png,
562,old-sea-map,,,https://play.pokemonshowdown.com/sprites/itemicons/old-sea-map.png,
563,douse-drive,水流卡带,这是让盖诺赛克特携带的卡带。携带后，高科技光炮这招式就会变为水属性。,https://play.pokemonshowdown.com/sprites/itemicons/douse-drive.png,
564,shock-drive,闪电卡带,这是让盖诺赛克特携带的卡带。携带后，高科技光炮这招式就会变为电属性。,https://play.pokemonshowdown.com/sprites/itemicons/shock-drive.png,
565,burn-drive,火焰卡带,这是让盖诺赛克特携带的卡带。携带后，高科技光炮这招式就会变为火属性。,https://play.pokemonshowdown.com/sprites/itemicons/burn-drive.png,
566,chill-drive,冰冻卡带,这是让盖诺赛克特携带的卡带。携带后，高科技光炮这招式就会变为冰属性。,https://play.pokemonshowdown.com/sprites/itemicons/chill-drive.png,
567,sweet-heart,心形甜点,非常甜腻的巧克力。能让１只宝可梦回复２０ＨＰ。,https://play.pokemonshowdown.com/sprites/itemicons/sweet-heart.png,
568,greet-mail,初次邮件,方便写初次见面这类寒暄语的信纸。使用该道具时，需要让宝可梦携带着来用。,https://play.pokemonshowdown.com/sprites/itemicons/greet-mail.png,
